"cs_true","auc_true","brier_true","mape_true","cs_boot","auc_boot","brier_boot","mape_boot","cs_split","auc_split","brier_split","mape_split","cs_cv","auc_cv","brier_cv","mape_cv","n"
1.01784132771174,0.738178784783573,0.113740841700967,0.232919524158102,0.788219566885224,0.676105613671798,0.127292992213455,0.246530490212274,0.492983205725549,0.616965620328849,0.122498918495675,0.248814084300091,0.566093139212491,0.641752283105023,0.130621357943041,0.249407259044053,518
0.873272713137506,0.727826563108943,0.11567059588303,0.23606517733306,0.855155909014096,0.726057912553835,0.125470248052253,0.244794163594802,0.83592636871174,0.7339312406577,0.107624413943356,0.228469090843848,0.806560346231466,0.718299144138025,0.123509068330288,0.243119224816788,518
0.82210097221362,0.725455347523742,0.116649176163143,0.231074150207174,0.845507750015759,0.753441290080918,0.123114666187898,0.237337085149991,1.09363535251773,0.778703331995183,0.131512940003274,0.238003741423212,0.791465793785339,0.745272991720741,0.123435055361651,0.238044884602757,518
0.918103685141989,0.738755456595111,0.113982467757555,0.238557683283267,0.844387608710927,0.735891961040045,0.129788003210913,0.253853858303534,1.53978973402537,0.772610722610723,0.111390729117951,0.252699222363393,0.786081719497487,0.73239875389408,0.129945934059777,0.252675577224999,518
0.852843170242176,0.717747784979815,0.11671750231369,0.229182035796629,0.832108024481899,0.72183976468847,0.11634474601075,0.226139926103517,0.596741975665723,0.727660092524959,0.123559023996436,0.234111488888308,0.689086170506546,0.697155756207675,0.119269486091611,0.229137605645428,518
0.889512471851023,0.724321875718822,0.116919064852467,0.225486383445331,0.823504166819834,0.688448840121686,0.11709628636122,0.227491982073239,1.14214207959122,0.720353761833583,0.105949192037132,0.216853320203892,0.752958614122027,0.678354029705381,0.115067055081747,0.225323177210322,518
0.95124624043956,0.729093032346149,0.1152518009673,0.231651938865318,0.82194078823265,0.698959137237897,0.122085788480304,0.237567317064287,0.60198703169253,0.676589664205764,0.120051866126504,0.23062770156387,0.761980216053734,0.695856520861569,0.121874515131915,0.236956903798988,518
0.794368494547747,0.733012169142585,0.116555327988681,0.213829940819645,0.85372623958107,0.753158084772803,0.101981252456342,0.197210709507308,0.580901902882639,0.711040748898679,0.106642069839752,0.202647299721254,0.786489710839134,0.737647058823531,0.10176589777562,0.197132700455669,518
0.909087722020637,0.735102293541029,0.115207872594873,0.232045219326388,0.826307325643567,0.715216652297176,0.116229830542178,0.2251784425388,0.954632609630879,0.716384778012686,0.129402853924008,0.226265623982897,0.733657272133445,0.702794010226443,0.116364755912824,0.224459541570259,518
1.09371025276161,0.72976770761738,0.115826685069307,0.219992213893497,0.806466697758933,0.670839727965819,0.111779968532333,0.219875014939421,0.936372880064358,0.70470588235294,0.104979663678561,0.222569666760392,0.642905462324981,0.645965277121341,0.114398326192533,0.222072280374218,518
0.659733350787956,0.735323696985383,0.117386631668426,0.217313173521414,0.870038206702913,0.783894073259347,0.102033864865996,0.198251223073418,0.612392733146859,0.76295465869457,0.0998640399554,0.185170338707791,0.795820902133887,0.770142105428994,0.101968137262057,0.1979251705727,518
1.01625810314662,0.73722632681922,0.114034862310188,0.229665193030469,0.8137252410147,0.701690770096746,0.117211668035016,0.227018645469723,0.733149454578513,0.703744493392069,0.103488516457119,0.21279800762382,0.714375075884047,0.691258826393964,0.11644255806438,0.225848511030556,518
0.764451116285583,0.724244075849687,0.117008575939395,0.227619822930724,0.847347431960716,0.726674810447092,0.112370165489216,0.218752433325589,0.770871021644277,0.737554585152838,0.0996548340465574,0.216356347315197,0.75906162246038,0.70964635063958,0.113565394663785,0.220195878267327,518
0.959246930304203,0.733154861318177,0.114328403238779,0.233832591292566,0.812330659087989,0.704533542661023,0.126298801744208,0.244363114104767,0.803605419906728,0.704079254079254,0.118310318431338,0.22909861781838,0.724258169129596,0.690646677108973,0.125538739741991,0.242496540174473,518
0.699479278146823,0.739237882332606,0.11663414741745,0.224736243309708,0.878254123153552,0.774425908778969,0.114819058285613,0.225151837686983,0.492417576342446,0.726793943383806,0.128660788441375,0.221721153177871,0.846286913419735,0.769754881595348,0.114768064935832,0.225318034880576,518
0.910953613406601,0.736492990161693,0.114171698371772,0.223745883055136,0.825639913551708,0.71486482081192,0.114631655082575,0.223164722740692,0.726866782770867,0.696088794926004,0.133131197169316,0.222114717713078,0.78081885972358,0.708984198645597,0.114967883715104,0.22340932257541,518
0.922498139807635,0.742023357114132,0.114354335050838,0.220275634672064,0.840583793006387,0.735746314140799,0.111325165261437,0.214622242837717,0.547748508659323,0.668367346938776,0.116059640424768,0.219078756686503,0.768341326417778,0.722248479692473,0.110861366170279,0.2141787072159,518
